city,street,number,postal_code,state,lon,lat
Katowice,Wyzwolenia,32f,40-756,istniejacy,263426.4102,496905.2175
Katowice,Oswobodzenia,11,40-403,prognozowany,264920.8544,505911.6123
Katowice,Oswobodzenia,11a,40-403,prognozowany,264928.5626,505888.9065
Katowice,Oswobodzenia,11c,40-403,prognozowany,264943.9564,505885.3994
Katowice,Twarda,6,40-761,istniejacy,262587.8082,496756.5661
Katowice,Twarda,8,40-761,istniejacy,262605.1636,496759.797
Katowice,Tartaczna,31,40-749,istniejacy,258790.6735,502227.3902
Katowice,Gromadzka,34g,40-771,istniejacy,262416.2377,496271.1424
Katowice,Gromadzka,34h,40-771,istniejacy,262422.234099999,496271.7289
Katowice,Gromadzka,34k,40-771,istniejacy,262435.638499999,496270.774
Katowice,Gromadzka,34l,40-771,istniejacy,262439.8683,496270.9959
Katowice,Wyzwolenia,32g,40-756,istniejacy,263427.884099999,496900.0213
Katowice,Wyzwolenia,32h,40-756,istniejacy,263429.6228,496892.7654
Katowice,Karola Chodkiewicza,8,40-764,istniejacy,262373.693499999,496861.2632
Katowice,Karola Chodkiewicza,3,40-764,istniejacy,262376.484999999,496877.6652
Katowice,Karola Chodkiewicza,5,40-764,istniejacy,262342.6359,496872.9264
Katowice,Karola Chodkiewicza,18,40-764,istniejacy,262311.5441,496846.3434
Katowice,Karola Chodkiewicza,20,40-764,istniejacy,262296.3451,496845.2263
Katowice,Karola Chodkiewicza,22,40-764,istniejacy,262269.852499999,496845.3186
Katowice,Karola Chodkiewicza,24,40-764,istniejacy,262249.724300001,496841.9734
Katowice,Karola Chodkiewicza,26,40-764,istniejacy,262239.2949,496840.2994
Katowice,Karola Chodkiewicza,28,40-764,istniejacy,262215.5167,496825.2831
Katowice,Osikowa,40,40-181,istniejacy,267732.556600001,502260.6608
Katowice,Osikowa,42,40-181,istniejacy,267732.451300001,502273.2678
Katowice,Osikowa,44,40-181,istniejacy,267731.565300001,502284.9929
Katowice,Osikowa,33,40-181,istniejacy,267757.632300001,502165.3938
Katowice,Osikowa,35,40-181,istniejacy,267758.701099999,502176.8273
Katowice,Osikowa,37,40-181,istniejacy,267759.5725,502189.0436
Katowice,Twarda,10,40-761,istniejacy,262629.645099999,496762.1385
Katowice,Twarda,12,40-761,istniejacy,262654.9575,496769.6681
Katowice,Twarda,14,40-761,istniejacy,262641.956700001,496804.652
Katowice,Twarda,15,40-761,istniejacy,262682.2301,496782.6703
Katowice,Twarda,9,40-761,istniejacy,262636.814300001,496747.2516
Katowice,Gromadzka,37,40-771,istniejacy,262272.417300001,496431.7137
Katowice,Gromadzka,39,40-771,istniejacy,262262.3287,496420.4944
Katowice,Gromadzka,41,40-771,istniejacy,262267.676999999,496393.6326
Katowice,Tartaczna,1,40-749,istniejacy,258514.5943,502403.8218
Katowice,Kazimierza Przerwy-Tetmajera,24,40-680,istniejacy,259966.6324,497760.6204
Katowice,Kazimierza Przerwy-Tetmajera,25,40-680,istniejacy,259940.523800001,497783.8772
Katowice,Kazimierza Przerwy-Tetmajera,28,40-680,istniejacy,259915.4024,497748.4546
Katowice,Kazimierza Przerwy-Tetmajera,30,40-680,istniejacy,259903.4672,497776.7592
Katowice,Gromadzka,36,40-771,istniejacy,262370.638,496243.3235
Katowice,Gromadzka,36a,40-771,istniejacy,262374.7773,496243.7873
Katowice,Wyzwolenia,34,40-756,istniejacy,263444.5966,496945.0239
Katowice,Wyzwolenia,31,40-756,istniejacy,263445.803200001,496976.6364
Katowice,Wyzwolenia,31a,40-756,istniejacy,263444.320699999,496982.177
Katowice,Wyzwolenia,31b,40-756,istniejacy,263440.464299999,496995.5038
Katowice,Wyzwolenia,31c,40-756,istniejacy,263439.0692,497001.0598
Katowice,Ogrodowa,1,40-759,istniejacy,263122.639699999,496831.4917
Katowice,Ogrodowa,2,40-759,istniejacy,263155.7644,496860.6917
Katowice,Ogrodowa,3,40-759,istniejacy,263148.9593,496829.0085
Katowice,Ogrodowa,5,40-759,istniejacy,263178.792400001,496833.0332
Katowice,Ogrodowa,4,40-759,istniejacy,263197.129000001,496866.6007
Katowice,Ogrodowa,7,40-759,istniejacy,263205.488,496836.908
Katowice,Ogrodowa,7a,40-759,istniejacy,263214.0713,496837.8456
Katowice,Xawerego Dunikowskiego,12,40-127,istniejacy,266893.555199999,501440.2701
Katowice,Xawerego Dunikowskiego,14,40-127,istniejacy,266894.672,501426.6082
Katowice,Xawerego Dunikowskiego,16,40-127,istniejacy,266896.737500001,501408.0161
Katowice,Xawerego Dunikowskiego,18,40-127,istniejacy,266898.9176,501391.6092
Katowice,Xawerego Dunikowskiego,20,40-127,istniejacy,266910.471899999,501393.3044
Katowice,Xawerego Dunikowskiego,22,40-127,istniejacy,266920.6567,501340.5287
Katowice,Xawerego Dunikowskiego,24,40-127,istniejacy,266904.573000001,501340.3318
Katowice,Xawerego Dunikowskiego,26,40-127,istniejacy,266906.660599999,501319.3494
Katowice,Osikowa,41,40-181,istniejacy,267759.2666,502212.7903
Katowice,Osikowa,43,40-181,istniejacy,267760.3343,502225.2022
Katowice,Osikowa,45,40-181,istniejacy,267761.889900001,502237.5157
Katowice,Osikowa,47,40-181,istniejacy,267759.928300001,502249.3393
Katowice,Osikowa,49,40-181,istniejacy,267757.6744,502260.6732
Katowice,Osikowa,51,40-181,istniejacy,267759.7193,502272.7924
Katowice,Osikowa,53,40-181,istniejacy,267761.471000001,502285.6922
Katowice,Osikowa,59,40-181,istniejacy,267755.684,502321.1602
Katowice,Osikowa,61,40-181,istniejacy,267752.8412,502334.449
Katowice,Osikowa,63,40-181,istniejacy,267751.465,502346.956
Katowice,Osikowa,65,40-181,istniejacy,267749.6986,502358.6813
Katowice,Osikowa,67,40-181,istniejacy,267747.541099999,502370.797
Katowice,Gromadzka,45,40-771,istniejacy,262270.022600001,496365.1898
Katowice,Gromadzka,47,40-771,istniejacy,262294.852399999,496333.8049
Katowice,Gromadzka,47a,40-771,istniejacy,262288.820900001,496333.796
Katowice,Gromadzka,47b,40-771,istniejacy,262282.407299999,496333.8969
